ID,EXPOCODE,SECT_ID,stnnbr,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,lat,lon,bottomdepth,CTDPRS,CTDTMP,practical_salinity,CTDSAL_FLAG_W,SAL,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,oxygen,OXYGEN_FLAG_W,silicate,SILCAT_FLAG_W,nitrate,NITRAT_FLAG_W,nitrite,NITRIT_FLAG_W,phosphate,PHSPHT_FLAG_W,CFC11,CFC11_FLAG_W,CFC12,CFC12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,alk,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,D13C,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,DOC,DOC_FLAG_W,N2O,N2O_FLAG_W,ARGON,ARGON_FLAG_W,BTL_DATE,BTL_TIME,SBE35,SBE35_FLAG_W,SALTREF,SALTREF_FLAG_W,DELHE3,DELHE3_FLAG_W,DELHER,HELIER,NEONER,ARGONER,KRYPTON,KRYPTON_FLAG_W,KRYPTONER,XENON,XENON_FLAG_W,XENONER,CDOC,CDOC_FLAG_W,CDOCERR,CDOC1,CDOC_FLAG_W1,CDOCERR1,potential_temp,sigma0,depth
1625,33RO20150525,P16N.2,168,1,8,8,2,20150613,1535,49.9998,-152.0011,4962,2132.6,1.8731,34.6,2,34.6005,2,58.6,2,58.4,2,169.1,2,42.23,2,0.01,2,2.9,2,-0.001,2,0,2,0,2,2387.2,2,2417,2,7.3918,2,25.03,-999,9,-999,-999,9,-0.57,2,-244.8,2,1.7,-999,9,-999,9,33.97,2,-999,9,20150613,1633,1.8731,2,34.7637,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.727550698,27.67231103,2103.353834
1626,33RO20150525,P16N.2,168,1,7,7,2,20150613,1535,49.9998,-152.0011,4962,2532.2,1.7122,34.6306,2,34.6304,2,81.5,2,82.5,2,168.8,2,40.76,2,0,2,2.81,2,0,2,0,2,0,2,2374.7,2,2421.4,2,7.4392,2,25.02,-999,9,-999,-999,9,-0.41,2,-234.9,2,2,-999,9,-999,9,28.99,2,-999,9,20150613,1625,1.7121,2,34.7937,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.534463781,27.71122697,2495.237552
1627,33RO20150525,P16N.2,168,1,6,6,2,20150613,1535,49.9998,-152.0011,4962,2932.6,1.5947,34.6525,2,-999,9,102.7,2,103,2,166.75,2,39.29,2,0,2,2.71,2,0.001,2,0,2,0,2,2361.2,2,2421.6,2,7.4841,2,24.97,-999,9,-999,-999,9,-0.4,2,-248.4,2,2.8,-999,9,-999,9,25.45,2,-999,9,20150613,1617,1.5948,2,-999,5,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.382309548,27.73980116,2887.197914
1628,33RO20150525,P16N.2,168,1,5,5,2,20150613,1535,49.9998,-152.0011,4962,3333.3,1.523,34.6671,2,34.6715,4,121.2,2,120.8,2,163.42,2,38.12,2,0.02,2,2.63,2,-0.001,2,0,2,0,2,2349.2,2,2422.4,2,7.5176,2,25.03,-999,9,-999,-999,9,-0.23,2,-239.6,2,1.8,-999,9,-999,9,23.34,2,-999,9,20150613,1609,1.523,2,34.835,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.273163606,27.75923413,3278.742541
1629,33RO20150525,P16N.2,168,1,4,4,2,20150613,1535,49.9998,-152.0011,4962,3766.9,1.4869,34.6779,2,34.6777,2,134.2,2,133.5,2,162.35,6,37.24,6,0,6,2.55,6,-0.001,6,0,6,0,6,2341.5,2,2422.4,2,7.5454,2,25.02,-999,9,-999,-999,9,-0.08,2,-232.6,2,2.5,-999,9,-999,9,21.95,2,-999,9,20150613,1600,1.4867,2,34.8412,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.193339872,27.77345256,3701.635981
1630,33RO20150525,P16N.2,168,1,3,3,2,20150613,1535,49.9998,-152.0011,4962,4266.2,1.5067,34.6833,2,34.6893,4,139.5,2,139.1,2,164.59,6,36.95,6,0.01,6,2.53,6,0.001,2,0,2,0,2,2338.8,2,2429.2,3,7.5588,6,25.02,-999,9,-999,-999,9,-0.02,2,-229.6,2,1.8,-999,9,-999,9,21.33,2,-999,9,20150613,1551,1.5068,2,34.8528,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.158097456,27.78021306,4187.577729
1631,33RO20150525,P16N.2,168,1,2,2,2,20150613,1535,49.9998,-152.0011,4962,4675.5,1.5425,34.6856,2,34.6854,2,142.3,2,141.1,2,166.06,6,36.65,2,0,6,2.52,6,0,2,0.003,3,0,2,2338.2,2,2425.6,2,7.5647,6,25.01,-999,9,-999,-999,9,-0.07,2,-227.1,2,2.5,-999,9,-999,9,21.09,2,-999,9,20150613,1543,1.5426,2,34.8489,6,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.145655392,27.78291258,4585.105457
1632,33RO20150525,P16N.2,168,1,1,1,2,20150613,1535,49.9998,-152.0011,4962,5047,1.5866,34.6868,2,34.6864,2,141.6,2,141.2,2,168.89,6,36.65,2,0.01,6,2.51,6,0.002,2,0.001,2,0,2,2339.4,6,2429.4,2,7.5667,2,25.03,-999,9,-999,-999,9,-0.04,2,-222.2,2,2.5,-999,9,-999,9,21.06,2,-999,9,20150613,1535,1.5864,2,34.85,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.143611642,27.78401678,4945.279338
1638,33RO20150525,P16N.2,169,2,19,19,2,20150613,2215,50.5002,-152.0001,4942,133,3.6672,33.6517,2,33.6496,2,109.3,2,114.9,2,71.21,2,37.76,2,0.01,2,2.68,2,3.464,2,1.775,2,1.346,2,2265,2,2274.3,2,7.332,6,24.99,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,48.6,2,31.8,2,-999,9,20150614,4,3.6628,2,33.8083,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,3.658568356,26.74759209,131.7578037
1639,33RO20150525,P16N.2,169,2,18,18,2,20150613,2215,50.5002,-152.0001,4942,200.8,3.5902,33.7911,2,33.7895,2,70.7,2,68.8,2,83.52,2,41.76,2,0.01,2,2.92,2,2.867,2,1.448,2,1.014,2,2302.3,2,2286.4,2,7.2586,2,24.95,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,44.6,2,36.84,2,-999,9,20150614,1,3.5902,2,33.9488,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,3.577136059,26.86649353,198.8944764
1640,33RO20150525,P16N.2,169,2,17,17,2,20150613,2215,50.5002,-152.0001,4942,275.1,3.7146,33.9323,2,33.9344,2,40.3,2,37.6,2,94.86,2,43.42,2,0.01,2,3.02,2,2.108,2,1.05,2,0.664,2,2324.9,2,2304.7,2,7.2349,6,24.98,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,43.8,2,40.81,2,-999,9,20150613,2358,3.7141,2,34.0944,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,3.696198997,26.96734751,272.4442224
1641,33RO20150525,P16N.2,169,2,16,16,2,20150613,2215,50.5002,-152.0001,4942,367.4,3.702,34.0431,2,34.0417,2,30,2,23,2,104.04,2,43.51,2,0.01,2,3.05,2,1.506,2,0.743,2,0.419,2,2337.6,2,2318.7,2,7.2458,2,24.98,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,44.2,2,42.89,2,-999,9,20150613,2355,3.7024,2,34.2022,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,3.677125866,27.05745309,363.7782275
1642,33RO20150525,P16N.2,169,2,15,15,2,20150613,2215,50.5002,-152.0001,4942,453.8,3.6266,34.1118,2,34.1129,2,23.5,2,22.8,2,110.69,2,43.71,2,0.01,2,3.06,2,1.136,2,0.551,2,0.297,2,2348.1,2,2330.2,2,7.2516,2,24.93,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,42.3,2,44.26,2,-999,9,20150613,2352,3.6269,2,34.2737,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,3.595787832,27.12014117,449.2398593
1643,33RO20150525,P16N.2,169,2,14,14,2,20150613,2215,50.5002,-152.0001,4942,600.2,3.4117,34.219,2,34.2193,2,23.9,2,22.9,2,122.22,2,43.51,2,0.01,2,3.05,2,0.654,2,0.323,2,0.156,2,2356.6,2,2348.2,2,7.2748,6,25,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,40.7,2,45.43,2,-999,9,20150613,2348,3.4126,2,34.3807,6,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,3.37117114,27.22721749,593.9745254
1644,33RO20150525,P16N.2,169,2,13,13,2,20150613,2215,50.5002,-152.0001,4942,750.8,3.1542,34.3039,2,34.3051,2,21.5,2,21.3,2,132.67,2,43.6,2,0.01,2,3.06,2,0.362,2,0.175,2,0.044,2,2368.1,2,2363.2,2,7.2864,2,24.98,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,39.5,2,45.59,2,-999,9,20150613,2344,3.1554,2,34.4669,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,3.104031528,27.31994609,742.7625662
1645,33RO20150525,P16N.2,169,2,12,12,2,20150613,2215,50.5002,-152.0001,4942,899.9,2.9057,34.3707,2,34.3694,2,23,2,23.1,2,140.87,2,43.5,2,0.01,2,3.06,2,0.208,2,0.1,2,0.049,2,2374.9,2,2374.1,2,7.2982,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,39.8,2,44.91,2,-999,9,20150613,2340,2.9055,2,34.5315,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,2.846169124,27.39663774,889.9698999
1646,33RO20150525,P16N.2,169,2,11,11,2,20150613,2215,50.5002,-152.0001,4942,1050.5,2.6821,34.4233,2,34.4218,2,23.5,2,23.8,2,148.1,2,43.8,2,0.01,2,3.05,2,-999,9,-999,9,-999,9,2379.2,6,2384.7,2,7.3073,2,24.98,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,38.3,2,-999,9,-999,9,20150613,2336,2.682,2,34.5841,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,2.61310511,27.4591104,1038.558445
1647,33RO20150525,P16N.2,169,2,10,10,2,20150613,2215,50.5002,-152.0001,4942,1233.5,2.4712,34.4678,2,34.4654,2,27,2,26.7,2,154.45,2,43.7,2,0.01,2,3.05,2,0.061,2,0.028,2,0.021,2,2387.4,2,2393.8,2,7.317,2,25.01,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,37.8,2,42.83,2,-999,9,20150613,2332,2.4713,2,34.6279,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,2.390338611,27.5136313,1218.979329
1648,33RO20150525,P16N.2,169,2,9,9,2,20150613,2215,50.5002,-152.0001,4942,1499.5,2.2607,34.5164,2,34.5151,2,29.4,2,29,2,161.58,2,43.69,2,0,2,3.04,2,-999,9,-999,9,-999,9,2393.8,2,2403.4,2,7.3278,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,38.6,2,-999,9,-999,9,20150613,2326,2.2604,2,34.6778,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,2.161573839,27.57135245,1480.9665
1649,33RO20150525,P16N.2,169,2,8,8,2,20150613,2215,50.5002,-152.0001,4942,1867.1,1.9952,34.5743,2,34.5737,2,46.6,2,46.2,2,167.54,2,42.91,2,0.01,2,2.94,2,-999,9,-999,9,-999,9,2390.3,2,2412.8,2,7.3662,2,24.98,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,39.5,2,-999,9,-999,9,20150613,2318,1.9951,2,34.7367,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.869997091,27.64081114,1842.506218
1650,33RO20150525,P16N.2,169,2,7,7,2,20150613,2215,50.5002,-152.0001,4942,2266.5,1.8,34.6138,2,34.6133,2,67.7,2,68.2,2,169.49,2,41.64,2,0,2,2.87,2,-999,9,-999,9,-999,9,2378.1,2,2416.4,2,7.4124,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,38.3,2,-999,9,-999,9,20150613,2310,1.8,2,34.7765,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.644147992,27.68964254,2234.644668
1651,33RO20150525,P16N.2,169,2,6,6,2,20150613,2215,50.5002,-152.0001,4942,2666.9,1.6583,34.6401,2,34.6392,2,90.5,2,91.2,2,167.73,2,40.07,2,0,2,2.76,2,-999,9,-999,9,-999,9,2366.3,2,2421.8,2,7.4578,2,24.97,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,39.2,2,-999,9,-999,9,20150613,2302,1.6584,2,34.8025,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.46937235,27.72359058,2627.057206
1652,33RO20150525,P16N.2,169,2,5,5,2,20150613,2215,50.5002,-152.0001,4942,3066.6,1.5663,34.658,2,34.6575,2,109.6,2,110.2,2,165.08,2,38.71,2,0.01,2,2.67,2,-999,9,-999,9,-999,9,2355.2,2,2423.2,2,7.4963,2,24.97,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,39.7,2,-999,9,-999,9,20150613,2254,1.5665,2,34.8209,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.34169568,27.74710329,3018.07695
1653,33RO20150525,P16N.2,169,2,4,4,2,20150613,2215,50.5002,-152.0001,4942,3439.6,1.5099,34.6703,2,34.6691,2,125,2,137.3,4,162.74,6,37.83,6,0.01,6,2.61,6,-999,9,-999,9,-999,9,2344.8,2,2422.8,2,7.5264,6,24.99,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,40,2,-999,9,-999,9,20150613,2246,1.51,2,34.8326,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.249668561,27.76344423,3382.339577
1654,33RO20150525,P16N.2,169,2,3,3,2,20150613,2215,50.5002,-152.0001,4942,3931.8,1.4906,34.6797,2,34.6783,2,135.8,2,136.1,2,162.35,6,37.04,6,0,6,2.53,6,-999,9,-999,9,-999,9,2337.1,2,2426,2,7.5507,6,24.99,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,39.4,2,-999,9,-999,9,20150613,2237,1.4906,2,34.8418,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.1793193,27.77586397,3862.06886
1655,33RO20150525,P16N.2,169,2,2,2,2,20150613,2215,50.5002,-152.0001,4942,4332.8,1.5112,34.6836,2,34.683,2,140.1,2,140.1,2,164.2,6,36.95,6,0.01,6,2.52,6,-999,9,-999,9,-999,9,2337.2,2,2428.8,2,7.5608,2,24.99,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,39.4,2,-999,9,-999,9,20150613,2229,1.5116,2,34.8466,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.15494589,27.78066987,4252.117286
1656,33RO20150525,P16N.2,169,2,1,1,2,20150613,2215,50.5002,-152.0001,4942,5027.9,1.5842,34.6866,2,34.6846,2,140.9,2,144,4,168.8,6,36.55,6,0.01,6,2.52,6,-999,9,-999,9,-999,9,2338.6,6,2433.6,6,7.5681,2,24.99,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,39.7,2,-999,9,-999,9,20150613,2216,1.5845,2,34.8481,6,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.143635487,27.78385437,4926.549851
1665,33RO20150525,P16N.2,170,1,15,15,2,20150614,401,51.0002,-151.9997,4991,159.7,3.5872,33.6865,2,-999,9,105.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,20150614,426,3.5877,2,-999,9,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,3.576894994,26.78319962,158.1918374
1666,33RO20150525,P16N.2,170,1,16,16,2,20150614,401,51.0002,-151.9997,4991,159.7,3.5898,33.6842,2,-999,9,106.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,20150614,426,3.5919,2,-999,9,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,3.579492282,26.78111778,158.1918374
1667,33RO20150525,P16N.2,170,1,14,14,2,20150614,401,51.0002,-151.9997,4991,199.8,3.6147,33.7966,2,-999,9,67.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,20150614,424,3.6152,2,-999,9,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,3.601661436,26.86850423,197.8954376
1668,33RO20150525,P16N.2,170,1,13,13,2,20150614,401,51.0002,-151.9997,4991,200.1,3.6168,33.8012,2,-999,9,66.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,20150614,424,3.6164,2,-999,9,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,3.603736412,26.87196712,198.1924453
1669,33RO20150525,P16N.2,170,1,12,12,2,20150614,401,51.0002,-151.9997,4991,260.3,3.7128,33.9054,2,-999,9,40.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,20150614,421,3.7119,2,-999,9,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,3.695435078,26.94600347,257.7839274
1670,33RO20150525,P16N.2,170,1,11,11,2,20150614,401,51.0002,-151.9997,4991,260.2,3.7125,33.9055,2,-999,9,40.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,20150614,421,3.7122,2,-999,9,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,3.695142534,26.94611183,257.6849515
1671,33RO20150525,P16N.2,170,1,10,10,2,20150614,401,51.0002,-151.9997,4991,330,3.7089,34,2,-999,9,31.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,20150614,418,3.7087,2,-999,9,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,3.686661038,27.02219355,326.7593716
1672,33RO20150525,P16N.2,170,1,9,9,2,20150614,401,51.0002,-151.9997,4991,329.9,3.7083,34.0007,2,-999,9,31.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,20150614,418,3.7088,2,-999,9,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,3.686069219,27.02280919,326.6604265
1673,33RO20150525,P16N.2,170,1,7,7,2,20150614,401,51.0002,-151.9997,4991,450.1,3.5964,34.1199,2,-999,9,25.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,20150614,414,3.5969,2,-999,9,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,3.56595384,27.12950057,445.5605132
1674,33RO20150525,P16N.2,170,1,8,8,2,20150614,401,51.0002,-151.9997,4991,450.2,3.5968,34.1197,2,-999,9,25.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,20150614,414,3.5969,2,-999,9,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,3.566345446,27.12930315,445.6594052
1675,33RO20150525,P16N.2,170,1,6,6,2,20150614,401,51.0002,-151.9997,4991,600.5,3.4001,34.2231,2,-999,9,19.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,20150614,410,3.3997,2,-999,9,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,3.359600382,27.23158641,594.2440564
1676,33RO20150525,P16N.2,170,1,5,5,2,20150614,401,51.0002,-151.9997,4991,600.6,3.3993,34.2234,2,-999,9,19.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,20150614,410,3.3994,2,-999,9,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,3.358796661,27.23190196,594.3428819
1677,33RO20150525,P16N.2,170,1,3,3,2,20150614,401,51.0002,-151.9997,4991,749.2,3.1893,34.2976,2,-999,9,19.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,20150614,405,3.1896,2,-999,9,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,3.139048491,27.31168683,741.1487086
1678,33RO20150525,P16N.2,170,1,4,4,2,20150614,401,51.0002,-151.9997,4991,749.3,3.1916,34.297,2,-999,9,19.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,20150614,406,3.1912,2,-999,9,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,3.141328371,27.31099715,741.2474684
1679,33RO20150525,P16N.2,170,1,1,1,2,20150614,401,51.0002,-151.9997,4991,900.5,2.9807,34.3538,2,-999,9,19.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,20150614,401,2.9802,2,-999,9,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,2.920620127,27.37647562,890.5216576
1680,33RO20150525,P16N.2,170,1,2,2,2,20150614,401,51.0002,-151.9997,4991,900.7,2.9809,34.3535,2,-999,9,19.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,20150614,401,2.981,2,-999,9,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,2.920804411,27.37621947,890.7190433
1686,33RO20150525,P16N.2,170,2,19,19,2,20150614,646,51.0002,-151.9997,4991,150.9,3.5753,33.6967,2,33.7036,2,101.1,2,98.8,2,75.8,2,39.32,2,0.01,2,2.78,2,3.193,2,1.687,2,1.298,2,2279.1,2,2278.9,2,7.3018,6,25,0.316,2,0.003,-999,9,-999,9,-999,9,-999,-999,9,-999,9,33.88,2,-999,9,20150614,836,3.5752,2,33.8625,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,3.565585232,26.7924115,149.4778769
1687,33RO20150525,P16N.2,170,2,18,18,2,20150614,646,51.0002,-151.9997,4991,225,3.6767,33.866,2,33.8655,2,48.6,2,48.5,2,89.29,2,43.03,2,0.01,2,2.99,2,2.433,2,1.236,2,0.821,2,2317,2,2295.6,2,7.2371,2,24.98,0.261,2,0.004,1.8504,2,-999,9,-999,9,-999,8.0073,2,-999,9,39.71,2,-999,9,20150614,834,3.6753,2,34.0252,2,11.65,2,0.2,0.0048,0.02,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,3.661833019,26.91792224,222.8426919
1688,33RO20150525,P16N.2,170,2,17,17,2,20150614,646,51.0002,-151.9997,4991,300.5,3.7266,33.9748,2,33.9749,2,31.3,2,30.3,2,98.28,2,43.91,2,0.01,2,3.06,2,1.837,2,0.93,2,0.575,2,2330.9,2,2307.7,2,7.2286,2,25.04,0.227,2,0.002,1.8584,2,-999,9,-999,9,-999,8.0168,2,-999,9,42.54,2,-999,9,20150614,831,3.7265,2,34.1351,2,13.68,2,0.2,0.0048,0.02,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,3.706389236,27.00018466,297.5686552
1689,33RO20150525,P16N.2,170,2,16,16,2,20150614,646,51.0002,-151.9997,4991,399.7,3.6507,34.0846,2,34.0852,2,27.8,2,26.8,2,108.24,2,43.51,2,0,2,3.04,2,1.278,2,0.629,2,0.336,2,2341.3,2,2322.3,2,7.2524,2,24.97,0.175,2,0.003,1.869,2,-999,9,-999,9,-999,8.0233,2,-999,9,43.86,2,-999,9,20150614,828,3.6506,2,34.246,2,15.43,2,0.2,0.0049,0.0201,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,3.623672626,27.09575002,395.713343
1690,33RO20150525,P16N.2,170,2,15,15,2,20150614,646,51.0002,-151.9997,4991,499.8,3.5201,34.1652,2,34.165,2,20.5,2,20.3,2,116.84,2,43.8,2,0.01,2,3.05,2,0.863,6,0.424,6,0.213,6,2351.4,2,2339.2,2,7.2563,2,24.99,0.137,2,0.002,-999,9,-999,9,-999,9,-999,-999,9,-999,9,45.72,2,-999,9,20150614,825,3.5196,2,34.3262,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,3.486361154,27.17330226,494.704367
